100 3.3563e-05
5100 0.00248296
10100 0.00501433
15100 0.0081735
20100 0.0152715
25100 0.012727
30100 0.0157663
35100 0.0200385
40100 0.0280972
45100 0.0280519
50100 0.0324846
55100 0.0325307
60100 0.0367234
65100 0.037306
70100 0.0415482
75100 0.0439485
80100 0.0485636
85100 0.0526414
